payload.BuildingId,payload.EnqueuedTime,payload.EquipmentId,payload.SensorId,payload.FloorId,payload.SensorName,payload.SpaceId,payload.Telemetry.Exhaust air temperature,payload.Telemetry.Mixed air temperature,payload.Telemetry.Fresh air temperature,payload.Telemetry.OccupancyCount,payload.Telemetry.Off coil humidity,payload.Telemetry.Off coil temperature,payload.Telemetry.Return air CO2 set point,payload.Telemetry.Return air humidity,payload.Telemetry.Return air temperature,payload.Telemetry.Supply air humidity,payload.Telemetry.Supply air temperature,payload.Telemetry.ReturnAirCO2,payload.Telemetry.Supply_Air_Humidity_Setpoint,payload.Telemetry.Supply_Air_Temperature_Setpoint,payload.Telemetry.Vibration amplitude-x,payload.Telemetry.Vibration amplitude-y,payload.Unit,payload.Telemetry.AHU_Electricity,payload.Telemetry.AHU_FanElectricity,payload.Telemetry.AirPressure,payload.Telemetry.AirVelocity,payload.Telemetry.Alkalinity,payload.Telemetry.ApplianceLoad_PowerConsumption,payload.Telemetry.Bacterium,payload.Telemetry.BioChemicalOxygenDemand(BOD),payload.Telemetry.Chloride,payload.Telemetry.CO,payload.Telemetry.CO2,payload.Telemetry.Device Operating Temperature,payload.Telemetry.Device Temperature,payload.Telemetry.DissolvedOxygen(DO),payload.Telemetry.Entering_Water_Flow_Rate,payload.Telemetry.EnteringWaterPressure,payload.Telemetry.ExhaustAirPressure,payload.Telemetry.Flue_Gas_Temperature,payload.Telemetry.Fluoride,payload.Telemetry.Formaldehyde,payload.Telemetry.Fungus,payload.Telemetry.Gas_MassFlow,payload.Telemetry.Humidity,payload.Telemetry.Inlet refrigerant Temperature,payload.Telemetry.Leaving_Water_FlowRate,payload.Telemetry.LeavingWaterPressure,payload.Telemetry.LightLoad_PowerConsumption,payload.Telemetry.Lumninosity,payload.Telemetry.NO2,payload.Telemetry.Outlet refrigerant Temperature,payload.Telemetry.Pb,payload.Telemetry.pH,payload.Telemetry.PlugLoad_PowerConsumption,payload.Telemetry.PM1,payload.Telemetry.PowerConsumption,payload.Telemetry.PumpPowerConsumption,payload.Telemetry.Refregerant_Inlet_Pressure,payload.Telemetry.Refregerant_Outlet_Pressure,payload.Telemetry.Refrigerant_Inlet_Temperature,payload.Telemetry.Rotor Speed,payload.Telemetry.SO2,payload.Telemetry.Steam_FlowRate,payload.Telemetry.Steam_Operating_Pressure,payload.Telemetry.Steam_Operating_Pressure_SetPoint,payload.Telemetry.Steam_Temperature,payload.Telemetry.Supply Air FlowRate,payload.Telemetry.SupplyAirPressure,payload.Telemetry.Temperature,payload.Telemetry.TotalConductivity(TC),payload.Telemetry.TotalDissolvedSolid(TDS),payload.Telemetry.TotalHardness(TH),payload.Telemetry.TVOC,payload.Telemetry.Vibration amplitude-z,payload.Telemetry.Voltage,payload.Telemetry.Water FlowRate,payload.Telemetry.Water_Inlet_Temperature,payload.Telemetry.Water_Outlet_Temperature,payload.Telemetry.Water_Temperature
1001,2022-06-08T10:03:52.3128957Z,280113,823748,179,Humidity Sensor,,,,,,58,,,46,,33,,,44,,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:52.3129134Z,,589358,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,2,,,8,,,,,,,567,,,,,,,,,,,1,,,,,,
1001,2022-06-08T10:03:52.4828173Z,1194550,975869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:52.5133601Z,280113,254899,179,SmartMeter,,,,,,,,,,,,,,,,,,Volts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,,
1001,2022-06-08T10:03:52.5450643Z,1224032,658932,179,SmartMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,,,,,,,,,,,,,,,,,,,211,,,,
1001,2022-06-08T10:03:52.5600513Z,,345896,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,38481284,,,,,,,,,,,,,,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:52.5900123Z,280113,844569,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,
1001,2022-06-08T10:03:52.6838962Z,1224032,548485,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,31,19,,,,,,,,,,,'-148,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:52.7458294Z,1224032,372842,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,14,4,
1001,2022-06-08T10:03:52.7608129Z,1224032,259948,179,Pressure Sensor,,,,,,,,,,,,,,,,,,hPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.507,0.207,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:52.7922659Z,,278569,,WaterQualitySensor,,,,,,,,,,,,,,,,,,,,,,,112,,,112,361,,,,,112,,,,,112,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,278,112,168,,,,,,,
1001,2022-06-08T10:03:52.8071495Z,,475869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,17,,,,,,,,,,,,,,,,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:52.8226609Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-78,105,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:52.8693457Z,1224032,875265,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,
1001,2022-06-08T10:03:52.8693754Z,280113,895135,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1001,2022-06-08T10:03:52.8843913Z,1224032,159956,179,Accelerometer Sensor,,,,,,,,,,,,,,,,7,5,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
1001,2022-06-08T10:03:52.9003911Z,280113,732482,179,Temperature Sensor,,25,24,14,,,24,,,10,,25,,,23,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:52.9163754Z,1224032,956327,179,Tachogenerator Sensor,,,,,,,,,,,,,,,,,,RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.0104932Z,280113,788844,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,169,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.0572580Z,1224032,189564,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,
1001,2022-06-08T10:03:53.1358381Z,,845239,167,AirQualitySensor,,,,,,,,,,,,,,,,,,ppm,,,,,,,,,,1,2648,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.2432207Z,280113,584884,179,Gas Sensor,,,,,,,,618,,,,,531,,,,,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.2882409Z,280113,634276,179,Accelerometer Sensor,,,,,,,,,,,,,,,,'-8,'-8,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
1001,2022-06-08T10:03:53.3032524Z,,758945,,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.3182638Z,1172741,689478,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,373,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,29
1001,2022-06-08T10:03:53.3332548Z,1224032,875964,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,12,4,
1001,2022-06-08T10:03:53.3945344Z,,254789,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,1011,64,,,,,,,,,,,,,,,,,,,45,,,,,496,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,
1001,2022-06-08T10:03:53.5017329Z,280113,956232,179,Occupancy Sensor,,,,,22,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.5017589Z,,975424,,Flow Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,0.16,,,,,,,,,563,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.5332141Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,MPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,1.46,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.5483724Z,1172741,658795,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,1.0E-05,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.5790883Z,,578591,167,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,10,,,,,,,,,,,,,,,,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.5791350Z,280113,823748,179,Humidity Sensor,,,,,,40,,,22,,64,,,35,,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.6091751Z,,589358,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,0,,,7,,,,,,,322,,,,,,,,,,,0,,,,,,
1001,2022-06-08T10:03:53.7643335Z,1194550,975869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.7952022Z,280113,254899,179,SmartMeter,,,,,,,,,,,,,,,,,,Volts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,
1001,2022-06-08T10:03:53.8104875Z,1224032,658932,179,SmartMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,249,,,,
1001,2022-06-08T10:03:53.8264535Z,,345896,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,28643681,,,,,,,,,,,,,,8408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:53.9185743Z,280113,844569,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,
1001,2022-06-08T10:03:53.9645649Z,1224032,548485,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,31,41,,,,,,,,,,,21,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.0266709Z,1224032,372842,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,10,4,
1001,2022-06-08T10:03:54.0575778Z,,278569,,WaterQualitySensor,,,,,,,,,,,,,,,,,,,,,,,187,,,187,341,,,,,187,,,,,187,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,311,187,432,,,,,,,
1001,2022-06-08T10:03:54.0726206Z,,475869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,19,,,,,,,,,,,,,,,,,,,,,17,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.0879280Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-105,92,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.1492847Z,280113,895135,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
1001,2022-06-08T10:03:54.1492860Z,1224032,159956,179,Accelerometer Sensor,,,,,,,,,,,,,,,,'-6,'-3,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
1001,2022-06-08T10:03:54.1641446Z,280113,732482,179,Temperature Sensor,,30,20,32,,,33,,,22,,20,,,24,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.1641615Z,1224032,875265,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,
1001,2022-06-08T10:03:54.1793799Z,1224032,956327,179,Tachogenerator Sensor,,,,,,,,,,,,,,,,,,RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.2721089Z,280113,788844,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,97,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.3333175Z,1224032,189564,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,
1001,2022-06-08T10:03:54.3487217Z,1224032,259948,179,Pressure Sensor,,,,,,,,,,,,,,,,,,MPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506,0.026,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.4126568Z,,845239,167,AirQualitySensor,,,,,,,,,,,,,,,,,,ppm,,,,,,,,,,1,2130,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.5046593Z,280113,584884,179,Gas Sensor,,,,,,,,780,,,,,601,,,,,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.5507319Z,280113,634276,179,Accelerometer Sensor,,,,,,,,,,,,,,,,'-1,'-3,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
1001,2022-06-08T10:03:54.5808780Z,,758945,,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.5957858Z,1172741,689478,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,,27
1001,2022-06-08T10:03:54.6106373Z,1224032,875964,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,10,4,
1001,2022-06-08T10:03:54.6877053Z,,254789,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,1011,51,,,,,,,,,,,,,,,,,,,38,,,,,790,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
1001,2022-06-08T10:03:54.7806527Z,,975424,,Flow Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,0.1602,,,,,,,,,576,0.1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.7807234Z,280113,956232,179,Occupancy Sensor,,,,,31,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.8120663Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,MPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,1.3,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.8273274Z,1172741,658795,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,1.0E-05,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.8425716Z,280113,823748,179,Humidity Sensor,,,,,,32,,,21,,37,,,27,,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.8582625Z,,578591,167,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,16,,,,,,,,,,,,,,,,,,,,,16,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:54.9046003Z,,589358,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,2,,,7,,,,,,,1024,,,,,,,,,,,0,,,,,,
1001,2022-06-08T10:03:55.0294216Z,1194550,975869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.0763033Z,1224032,658932,179,SmartMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,,,,,,,,,,,,,,,,,,,201,,,,
1001,2022-06-08T10:03:55.0763040Z,280113,254899,179,SmartMeter,,,,,,,,,,,,,,,,,,Volts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,
1001,2022-06-08T10:03:55.0917734Z,,345896,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,34968592,,,,,,,,,,,,,,9414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.1993427Z,280113,844569,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,
1001,2022-06-08T10:03:55.2291688Z,1224032,548485,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,22,57,,,,,,,,,,,'-82,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.3054199Z,1224032,372842,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,10,4,
1001,2022-06-08T10:03:55.3201842Z,,278569,,WaterQualitySensor,,,,,,,,,,,,,,,,,,,,,,,144,,,144,334,,,,,144,,,,,144,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,497,144,477,,,,,,,
1001,2022-06-08T10:03:55.3356818Z,,475869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,19,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.3675951Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-23,95,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.4131350Z,1224032,159956,179,Accelerometer Sensor,,,,,,,,,,,,,,,,3,4,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
1001,2022-06-08T10:03:55.4280622Z,280113,895135,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
1001,2022-06-08T10:03:55.4280917Z,280113,732482,179,Temperature Sensor,,23,22,33,,,21,,,20,,21,,,24,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.4437924Z,1224032,875265,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,
1001,2022-06-08T10:03:55.4438107Z,1224032,956327,179,Tachogenerator Sensor,,,,,,,,,,,,,,,,,,RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.5356480Z,280113,788844,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,193,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.5813707Z,1224032,259948,179,Pressure Sensor,,,,,,,,,,,,,,,,,,hPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418,0.218,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.5963274Z,1224032,189564,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,
1001,2022-06-08T10:03:55.6874078Z,,845239,167,AirQualitySensor,,,,,,,,,,,,,,,,,,ppm,,,,,,,,,,0,1957,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.7794647Z,280113,584884,179,Gas Sensor,,,,,,,,957,,,,,759,,,,,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.8103591Z,280113,634276,179,Accelerometer Sensor,,,,,,,,,,,,,,,,'-5,0,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1001,2022-06-08T10:03:55.8703914Z,,758945,,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:55.8703915Z,1224032,875964,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,12,4,
1001,2022-06-08T10:03:55.8703925Z,1172741,689478,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,,,,,36
1001,2022-06-08T10:03:55.9614524Z,,254789,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,1006,54,,,,,,,,,,,,,,,,,,,30,,,,,362,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,
1001,2022-06-08T10:03:56.0524261Z,,975424,,Flow Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,0.1609,,,,,,,,,569,0.1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:56.0524433Z,280113,956232,179,Occupancy Sensor,,,,,78,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:56.0999255Z,1172741,658795,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,0.00041,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:56.0999269Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,MPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,1.55,,,,,,,,,,,,,,
1001,2022-06-08T10:03:56.1149994Z,280113,823748,179,Humidity Sensor,,,,,,54,,,65,,53,,,43,,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:56.1462633Z,,578591,167,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,14,,,,,,,,,,,,,,,,,,,,,14,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:56.1947883Z,,589358,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,1,,,5,,,,,,,228,,,,,,,,,,,3,,,,,,
1001,2022-06-08T10:03:56.3167916Z,1194550,975869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:56.3486296Z,1224032,658932,179,SmartMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,248,,,,
1001,2022-06-08T10:03:56.3635597Z,,345896,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,51747688,,,,,,,,,,,,,,3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:03:56.3636098Z,280113,254899,179,SmartMeter,,,,,,,,,,,,,,,,,,Volts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,
1001,2022-06-08T10:03:56.4584746Z,280113,844569,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,
